Image Name,ID,CTE,Yaw
image_00478.png,479,0.06701114,5.225821904759089
image_00479.png,480,0.06701114,5.225821904759089
image_00480.png,481,0.059677094,5.225821904759089
image_00481.png,482,0.052302152,5.225821904759089
image_00482.png,483,0.03880732,3.9668929164598477
image_00483.png,484,0.038163412,3.41530214441071
image_00484.png,485,0.038163412,1.419661019329908
image_00485.png,486,0.03880732,0.6189732253499228
image_00486.png,487,0.059677094,0.4893995650045573
image_00487.png,488,0.06701114,0.056470152866200024
image_00488.png,489,0.123870075,-1.6351608912507027
image_00489.png,490,0.123870075,-1.6351608912507027
image_00490.png,491,0.123870075,-1.6351608912507027
image_00491.png,492,0.123870075,-1.6351608912507027
image_00492.png,493,0.059677094,0.056470152866200024
image_00493.png,494,0.03880732,0.4893995650045573
image_00494.png,495,0.027498798,0.6189732253499228
image_00495.png,496,0.02576984,1.419661019329908
image_00496.png,497,0.020477887,1.419661019329908
image_00497.png,498,-0.021046508,1.5331578004399662
image_00498.png,499,-0.021046508,1.5331578004399662
image_00499.png,500,-0.021046508,1.5331578004399662
image_00500.png,501,-0.026559971,2.0443518462119634
image_00501.png,502,-0.032677647,2.1074334375566095
image_00502.png,503,-0.047615837,2.1948810454459875
image_00503.png,504,-0.058226895,2.1948810454459875
image_00504.png,505,-0.058226895,3.044188345666094
image_00505.png,506,-0.058226895,2.1948810454459875
image_00506.png,507,-0.058226895,2.1948810454459875
image_00507.png,508,-0.053893358,2.1948810454459875
image_00508.png,509,-0.053893358,2.1948810454459875
image_00509.png,510,-0.053893358,2.1948810454459875
image_00510.png,511,-0.053893358,2.829401377382965
image_00511.png,512,-0.058226895,3.044188345666094
image_00512.png,513,-0.058226895,3.044188345666094
image_00513.png,514,-0.06162973,3.044188345666094
image_00514.png,515,-0.07650695,3.9259663697690472
image_00515.png,516,-0.10026571,4.433802116429928
image_00516.png,517,-0.10026571,4.433802116429928
image_00517.png,518,-0.07650695,3.9259663697690472
image_00518.png,519,-0.07650695,3.9259663697690472
image_00519.png,520,-0.07650695,2.829401377382965
image_00520.png,521,-0.07650695,3.7755221122581495
image_00521.png,522,-0.07650695,3.7755221122581495
image_00522.png,523,-0.10026571,3.9259663697690472
image_00523.png,524,-0.11907837,5.173616443205183
image_00524.png,525,-0.07650695,3.7755221122581495
image_00525.png,526,-0.076175146,2.4927943408590187
image_00526.png,527,-0.04711765,2.440317749937247
image_00527.png,528,-0.03951317,2.440317749937247
image_00528.png,529,-0.012804347,2.1357280934422764
image_00529.png,530,-0.012804347,2.1357280934422764
image_00530.png,531,-0.012804347,2.1357280934422764
image_00531.png,532,-0.012804347,2.1357280934422764
image_00532.png,533,-0.012804347,2.1357280934422764
image_00533.png,534,-0.010089062,2.1357280934422764
image_00534.png,535,-0.009880134,2.1357280934422764
image_00535.png,536,-0.009880134,2.1357280934422764
image_00536.png,537,-0.006778207,2.1357280934422764
image_00537.png,538,-0.006778207,2.1357280934422764
image_00538.png,539,-0.006778207,2.1357280934422764
image_00539.png,540,-0.009880134,2.8345598587553327
image_00540.png,541,-0.010089062,3.1305383788600207
image_00541.png,542,-0.024319738,3.4725360398798175
image_00542.png,543,-0.029123202,4.243235905610254
image_00543.png,544,-0.06329056,5.250525853915841
image_00544.png,545,-0.029123202,4.243235905610254
image_00545.png,546,-0.028373946,4.243235905610254
image_00546.png,547,-0.062092647,4.243235905610254
image_00547.png,548,-0.06329056,4.249555331841516
image_00548.png,549,-0.08441836,5.250525853915841
image_00549.png,550,-0.08765862,6.465936395813344
image_00550.png,551,-0.12486839,6.465936395813344
image_00551.png,552,-0.13251998,6.465936395813344
image_00552.png,553,-0.14155996,4.577971469094952
image_00553.png,554,-0.14155996,4.577971469094952
image_00554.png,555,-0.14155996,4.249555331841516
image_00555.png,556,-0.13251998,3.413424046452428
image_00556.png,557,-0.12672372,2.811032348012553
image_00557.png,558,-0.12486839,2.706535177746728
image_00558.png,559,-0.12486839,2.706535177746728
image_00559.png,560,-0.12672372,2.811032348012553
image_00560.png,561,-0.13251998,3.413424046452428
image_00561.png,562,-0.14155996,4.249555331841516
image_00562.png,563,-0.16044128,3.413424046452428
image_00563.png,564,-0.17954862,3.3859815595228113
